,TweetID,TweetURL,MediaID,VideoURL,MpegURL
26,1372482320612098048,https://twitter.com/lumekaaveknew/status/1372460923991035904/video/1,1372458042760032256,https://video.twimg.com/ext_tw_video/1372458042760032256/pu/vid/582x270/ZdsFBaLKhxUZJfXL.mp4?tag=12,https://video.twimg.com/ext_tw_video/1372458042760032256/pu/pl/S-dCZYzkcLyT1PN5.m3u8?tag=12
27,1372482311002988547,https://twitter.com/lumekaaveknew/status/1372477559422734338/video/1,1372460935781232640,https://video.twimg.com/ext_tw_video/1372460935781232640/pu/vid/582x270/Ou55JkIpuVjEM8Dt.mp4?tag=12,https://video.twimg.com/ext_tw_video/1372460935781232640/pu/pl/T147XXyl936kJEJR.m3u8?tag=12
28,1372482295156858882,https://twitter.com/Fox_Claire/status/1372289992500903939/video/1,1372287367722233862,https://video.twimg.com/ext_tw_video/1372287367722233862/pu/vid/480x270/Q-RVKQZZZkilWDxE.mp4?tag=12,https://video.twimg.com/ext_tw_video/1372287367722233862/pu/pl/hYjqK5K3gyLfX0Sz.m3u8?tag=12
29,1372482041896443908,https://twitter.com/ClaudiaWebbe/status/1372298037826060288/video/1,1372298004670074885,https://video.twimg.com/ext_tw_video/1372298004670074885/pu/vid/432x270/VQzt_Hqw5bhMk5Ho.mp4?tag=12,https://video.twimg.com/ext_tw_video/1372298004670074885/pu/pl/1AAtCA0g4tF6vt8t.m3u8?tag=12
30,1372481896823803906,https://twitter.com/TheRealNubian2/status/1372000683323502596/video/1,1372000625630789637,https://video.twimg.com/ext_tw_video/1372000625630789637/pu/vid/320x568/3UOl71tq_i8Sn07r.mp4?tag=12,https://video.twimg.com/ext_tw_video/1372000625630789637/pu/pl/CvZfo2a8QXobN_t5.m3u8?tag=12
31,1372481679487606786,https://twitter.com/Fox_Claire/status/1372289913517961219/video/1,1372287296771342339,https://video.twimg.com/ext_tw_video/1372287296771342339/pu/vid/480x270/BNd3f0z_m3u_N921.mp4?tag=12,https://video.twimg.com/ext_tw_video/1372287296771342339/pu/pl/dEilDfwOAdjRRVLq.m3u8?tag=12
32,1372480827205033984,https://twitter.com/nowthisnews/status/1372405652295847937/video/1,1104035051422052352,https://video.twimg.com/amplify_video/1104035051422052352/vid/320x320/Ni-PvwW93ugSASbK.mp4?tag=11,https://video.twimg.com/amplify_video/1104035051422052352/pl/6HBR5DlB8jc1xdEG.m3u8?tag=11
33,1372480401093095424,https://twitter.com/TPointUK/status/1371786932812931081/video/1,1371786312118898688,https://video.twimg.com/amplify_video/1371786312118898688/vid/320x320/-cr74gZ9ULB5SAqx.mp4?tag=14,https://video.twimg.com/amplify_video/1371786312118898688/pl/KH5x7GlooVMWiwQE.m3u8?tag=14
34,1372472499640799236,https://twitter.com/abc730/status/1372472499640799236/video/1,1372472147994497025,https://video.twimg.com/ext_tw_video/1372472147994497025/pu/vid/320x320/eSeGyUlgRix75tQ5.mp4?tag=12,https://video.twimg.com/ext_tw_video/1372472147994497025/pu/pl/rqzCpmELCPzl5dQL.m3u8?tag=12
35,1372472306245701634,https://twitter.com/sophchang/status/1372314568257634306/video/1,1372314314531557385,https://video.twimg.com/ext_tw_video/1372314314531557385/pu/vid/320x320/R19FikzdLKX_Xr_J.mp4?tag=12,https://video.twimg.com/ext_tw_video/1372314314531557385/pu/pl/I2eSvh2RlWEsx5Lw.m3u8?tag=12
36,1372465402740150272,https://twitter.com/DailySignal/status/1372342798612070406/video/1,1372341798618681347,https://video.twimg.com/amplify_video/1372341798618681347/vid/320x320/r5JlHpqm1_gNPETU.mp4?tag=14,https://video.twimg.com/amplify_video/1372341798618681347/pl/5quXkr1hyT4s241t.m3u8?tag=14
37,1372459304649904129,https://twitter.com/ukiswitheu/status/1372189537619820546/video/1,1372189460809588738,https://video.twimg.com/ext_tw_video/1372189460809588738/pu/vid/480x270/0cKZ1zzGWE6axykx.mp4?tag=12,https://video.twimg.com/ext_tw_video/1372189460809588738/pu/pl/4OGtQzYhmNH3UzYh.m3u8?tag=12
38,1372458159235817472,https://twitter.com/MayorofLondon/status/1371899710487822340/video/1,1371897002007597057,https://video.twimg.com/amplify_video/1371897002007597057/vid/480x270/klMdylELIyT5SIZ1.mp4?tag=14,https://video.twimg.com/amplify_video/1371897002007597057/pl/FdejDRUPfjTk2m09.m3u8?tag=14
39,1372453699025571844,https://twitter.com/ZerlinaShow/status/1372316493191467008/video/1,1372316321258598401,https://video.twimg.com/amplify_video/1372316321258598401/vid/480x270/FZZftJHImlnVfN-3.mp4?tag=14,https://video.twimg.com/amplify_video/1372316321258598401/pl/6ccYQXScui2qBEI1.m3u8?tag=14
40,1372430167197503491,https://twitter.com/11thHour/status/1372397971241889797/video/1,1372396645011312641,https://video.twimg.com/amplify_video/1372396645011312641/vid/480x270/5VELYfyca5GDgSU3.mp4?tag=14,https://video.twimg.com/amplify_video/1372396645011312641/pl/mRjj9idZbL10IU_9.m3u8?tag=14
